Costid;Load (kW);DateTime;DateTime.1;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8
2;81.42;2023-09-06 11:00:00;2023-09-06 11:00:00;Wednesday;9;2023;11:00:00;2023-09-06
2;86.184;2023-09-06 12:00:00;2023-09-06 12:00:00;Wednesday;9;2023;12:00:00;2023-09-06
2;83.5224;2023-09-06 13:00:00;2023-09-06 13:00:00;Wednesday;9;2023;13:00:00;2023-09-06
2;86.0904;2023-09-06 14:00:00;2023-09-06 14:00:00;Wednesday;9;2023;14:00:00;2023-09-06
2;87.3672;2023-09-06 15:00:00;2023-09-06 15:00:00;Wednesday;9;2023;15:00:00;2023-09-06
2;83.8752;2023-09-06 16:00:00;2023-09-06 16:00:00;Wednesday;9;2023;16:00:00;2023-09-06
2;80.8968;2023-09-06 17:00:00;2023-09-06 17:00:00;Wednesday;9;2023;17:00:00;2023-09-06
2;74.2464;2023-09-06 18:00:00;2023-09-06 18:00:00;Wednesday;9;2023;18:00:00;2023-09-06
2;66.6816;2023-09-06 19:00:00;2023-09-06 19:00:00;Wednesday;9;2023;19:00:00;2023-09-06
2;60.0816;2023-09-06 20:00:00;2023-09-06 20:00:00;Wednesday;9;2023;20:00:00;2023-09-06
2;61.716;2023-09-06 21:00:00;2023-09-06 21:00:00;Wednesday;9;2023;21:00:00;2023-09-06
2;59.6472;2023-09-06 22:00:00;2023-09-06 22:00:00;Wednesday;9;2023;22:00:00;2023-09-06
2;48.288;2023-09-06 23:00:00;2023-09-06 23:00:00;Wednesday;9;2023;23:00:00;2023-09-06
2;39.7368;2023-09-07 00:00:00;2023-09-07 00:00:00;Thursday;9;2023;00:00:00;2023-09-07
2;38.4936;2023-09-07 01:00:00;2023-09-07 01:00:00;Thursday;9;2023;01:00:00;2023-09-07
2;34.9848;2023-09-07 02:00:00;2023-09-07 02:00:00;Thursday;9;2023;02:00:00;2023-09-07
2;34.7208;2023-09-07 03:00:00;2023-09-07 03:00:00;Thursday;9;2023;03:00:00;2023-09-07
2;35.6616;2023-09-07 04:00:00;2023-09-07 04:00:00;Thursday;9;2023;04:00:00;2023-09-07
2;35.052;2023-09-07 05:00:00;2023-09-07 05:00:00;Thursday;9;2023;05:00:00;2023-09-07
2;36.828;2023-09-07 06:00:00;2023-09-07 06:00:00;Thursday;9;2023;06:00:00;2023-09-07
2;40.5768;2023-09-07 07:00:00;2023-09-07 07:00:00;Thursday;9;2023;07:00:00;2023-09-07
2;53.628;2023-09-07 08:00:00;2023-09-07 08:00:00;Thursday;9;2023;08:00:00;2023-09-07
2;61.0752;2023-09-07 09:00:00;2023-09-07 09:00:00;Thursday;9;2023;09:00:00;2023-09-07
2;71.6496;2023-09-07 10:00:00;2023-09-07 10:00:00;Thursday;9;2023;10:00:00;2023-09-07
2;76.032;2023-09-07 11:00:00;2023-09-07 11:00:00;Thursday;9;2023;11:00:00;2023-09-07
2;80.6616;2023-09-07 12:00:00;2023-09-07 12:00:00;Thursday;9;2023;12:00:00;2023-09-07
2;80.1936;2023-09-07 13:00:00;2023-09-07 13:00:00;Thursday;9;2023;13:00:00;2023-09-07
2;79.7808;2023-09-07 14:00:00;2023-09-07 14:00:00;Thursday;9;2023;14:00:00;2023-09-07
2;80.0496;2023-09-07 15:00:00;2023-09-07 15:00:00;Thursday;9;2023;15:00:00;2023-09-07
2;77.7096;2023-09-07 16:00:00;2023-09-07 16:00:00;Thursday;9;2023;16:00:00;2023-09-07
2;81.732;2023-09-07 17:00:00;2023-09-07 17:00:00;Thursday;9;2023;17:00:00;2023-09-07
2;69.0168;2023-09-07 18:00:00;2023-09-07 18:00:00;Thursday;9;2023;18:00:00;2023-09-07
2;63.8304;2023-09-07 19:00:00;2023-09-07 19:00:00;Thursday;9;2023;19:00:00;2023-09-07
2;62.8464;2023-09-07 20:00:00;2023-09-07 20:00:00;Thursday;9;2023;20:00:00;2023-09-07
2;62.2368;2023-09-07 21:00:00;2023-09-07 21:00:00;Thursday;9;2023;21:00:00;2023-09-07
2;57.3768;2023-09-07 22:00:00;2023-09-07 22:00:00;Thursday;9;2023;22:00:00;2023-09-07
2;48.336;2023-09-07 23:00:00;2023-09-07 23:00:00;Thursday;9;2023;23:00:00;2023-09-07
2;44.784;2023-09-08 00:00:00;2023-09-08 00:00:00;Friday;9;2023;00:00:00;2023-09-08
2;36.228;2023-09-08 01:00:00;2023-09-08 01:00:00;Friday;9;2023;01:00:00;2023-09-08
2;33.8136;2023-09-08 02:00:00;2023-09-08 02:00:00;Friday;9;2023;02:00:00;2023-09-08
2;35.2776;2023-09-08 03:00:00;2023-09-08 03:00:00;Friday;9;2023;03:00:00;2023-09-08
2;32.5488;2023-09-08 04:00:00;2023-09-08 04:00:00;Friday;9;2023;04:00:00;2023-09-08
2;34.2144;2023-09-08 05:00:00;2023-09-08 05:00:00;Friday;9;2023;05:00:00;2023-09-08
2;36.4584;2023-09-08 06:00:00;2023-09-08 06:00:00;Friday;9;2023;06:00:00;2023-09-08
2;40.2216;2023-09-08 07:00:00;2023-09-08 07:00:00;Friday;9;2023;07:00:00;2023-09-08
2;48.1176;2023-09-08 08:00:00;2023-09-08 08:00:00;Friday;9;2023;08:00:00;2023-09-08
2;64.0656;2023-09-08 09:00:00;2023-09-08 09:00:00;Friday;9;2023;09:00:00;2023-09-08
2;70.3656;2023-09-08 10:00:00;2023-09-08 10:00:00;Friday;9;2023;10:00:00;2023-09-08
2;71.6088;2023-09-08 11:00:00;2023-09-08 11:00:00;Friday;9;2023;11:00:00;2023-09-08
2;72.576;2023-09-08 12:00:00;2023-09-08 12:00:00;Friday;9;2023;12:00:00;2023-09-08
2;76.08;2023-09-08 13:00:00;2023-09-08 13:00:00;Friday;9;2023;13:00:00;2023-09-08
2;75.1872;2023-09-08 14:00:00;2023-09-08 14:00:00;Friday;9;2023;14:00:00;2023-09-08
2;80.448;2023-09-08 15:00:00;2023-09-08 15:00:00;Friday;9;2023;15:00:00;2023-09-08
2;79.5984;2023-09-08 16:00:00;2023-09-08 16:00:00;Friday;9;2023;16:00:00;2023-09-08
2;79.4208;2023-09-08 17:00:00;2023-09-08 17:00:00;Friday;9;2023;17:00:00;2023-09-08
2;72.4896;2023-09-08 18:00:00;2023-09-08 18:00:00;Friday;9;2023;18:00:00;2023-09-08
2;58.1472;2023-09-08 19:00:00;2023-09-08 19:00:00;Friday;9;2023;19:00:00;2023-09-08
2;53.1288;2023-09-08 20:00:00;2023-09-08 20:00:00;Friday;9;2023;20:00:00;2023-09-08
2;58.0536;2023-09-08 21:00:00;2023-09-08 21:00:00;Friday;9;2023;21:00:00;2023-09-08
2;52.2336;2023-09-08 22:00:00;2023-09-08 22:00:00;Friday;9;2023;22:00:00;2023-09-08
2;48.8472;2023-09-08 23:00:00;2023-09-08 23:00:00;Friday;9;2023;23:00:00;2023-09-08
2;40.968;2023-09-09 00:00:00;2023-09-09 00:00:00;Saturday;9;2023;00:00:00;2023-09-09
2;36.3912;2023-09-09 01:00:00;2023-09-09 01:00:00;Saturday;9;2023;01:00:00;2023-09-09
2;35.8488;2023-09-09 02:00:00;2023-09-09 02:00:00;Saturday;9;2023;02:00:00;2023-09-09
2;33.216;2023-09-09 03:00:00;2023-09-09 03:00:00;Saturday;9;2023;03:00:00;2023-09-09
2;33.1872;2023-09-09 04:00:00;2023-09-09 04:00:00;Saturday;9;2023;04:00:00;2023-09-09
2;34.488;2023-09-09 05:00:00;2023-09-09 05:00:00;Saturday;9;2023;05:00:00;2023-09-09
2;37.848;2023-09-09 06:00:00;2023-09-09 06:00:00;Saturday;9;2023;06:00:00;2023-09-09
2;37.8432;2023-09-09 07:00:00;2023-09-09 07:00:00;Saturday;9;2023;07:00:00;2023-09-09
2;48.7488;2023-09-09 08:00:00;2023-09-09 08:00:00;Saturday;9;2023;08:00:00;2023-09-09
2;59.184;2023-09-09 09:00:00;2023-09-09 09:00:00;Saturday;9;2023;09:00:00;2023-09-09
2;66.2808;2023-09-09 10:00:00;2023-09-09 10:00:00;Saturday;9;2023;10:00:00;2023-09-09
2;68.8896;2023-09-09 11:00:00;2023-09-09 11:00:00;Saturday;9;2023;11:00:00;2023-09-09
2;62.8848;2023-09-09 12:00:00;2023-09-09 12:00:00;Saturday;9;2023;12:00:00;2023-09-09
2;64.5264;2023-09-09 13:00:00;2023-09-09 13:00:00;Saturday;9;2023;13:00:00;2023-09-09
2;63.1008;2023-09-09 14:00:00;2023-09-09 14:00:00;Saturday;9;2023;14:00:00;2023-09-09
2;61.1496;2023-09-09 15:00:00;2023-09-09 15:00:00;Saturday;9;2023;15:00:00;2023-09-09
2;59.6328;2023-09-09 16:00:00;2023-09-09 16:00:00;Saturday;9;2023;16:00:00;2023-09-09
2;58.8144;2023-09-09 17:00:00;2023-09-09 17:00:00;Saturday;9;2023;17:00:00;2023-09-09
2;56.1912;2023-09-09 18:00:00;2023-09-09 18:00:00;Saturday;9;2023;18:00:00;2023-09-09
2;49.296;2023-09-09 19:00:00;2023-09-09 19:00:00;Saturday;9;2023;19:00:00;2023-09-09
2;46.4112;2023-09-09 20:00:00;2023-09-09 20:00:00;Saturday;9;2023;20:00:00;2023-09-09
2;49.6296;2023-09-09 21:00:00;2023-09-09 21:00:00;Saturday;9;2023;21:00:00;2023-09-09
2;46.6368;2023-09-09 22:00:00;2023-09-09 22:00:00;Saturday;9;2023;22:00:00;2023-09-09
2;40.8288;2023-09-09 23:00:00;2023-09-09 23:00:00;Saturday;9;2023;23:00:00;2023-09-09
2;36.6408;2023-09-10 00:00:00;2023-09-10 00:00:00;Sunday;9;2023;00:00:00;2023-09-10
2;35.6496;2023-09-10 01:00:00;2023-09-10 01:00:00;Sunday;9;2023;01:00:00;2023-09-10
2;35.0424;2023-09-10 02:00:00;2023-09-10 02:00:00;Sunday;9;2023;02:00:00;2023-09-10
2;35.6256;2023-09-10 03:00:00;2023-09-10 03:00:00;Sunday;9;2023;03:00:00;2023-09-10
2;34.2912;2023-09-10 04:00:00;2023-09-10 04:00:00;Sunday;9;2023;04:00:00;2023-09-10
2;33.2448;2023-09-10 05:00:00;2023-09-10 05:00:00;Sunday;9;2023;05:00:00;2023-09-10
2;33.9048;2023-09-10 06:00:00;2023-09-10 06:00:00;Sunday;9;2023;06:00:00;2023-09-10
2;36.8472;2023-09-10 07:00:00;2023-09-10 07:00:00;Sunday;9;2023;07:00:00;2023-09-10
2;45.3552;2023-09-10 08:00:00;2023-09-10 08:00:00;Sunday;9;2023;08:00:00;2023-09-10
2;60.684;2023-09-10 09:00:00;2023-09-10 09:00:00;Sunday;9;2023;09:00:00;2023-09-10
2;64.548;2023-09-10 10:00:00;2023-09-10 10:00:00;Sunday;9;2023;10:00:00;2023-09-10
2;63.8184;2023-09-10 11:00:00;2023-09-10 11:00:00;Sunday;9;2023;11:00:00;2023-09-10
2;65.3808;2023-09-10 12:00:00;2023-09-10 12:00:00;Sunday;9;2023;12:00:00;2023-09-10
2;66.9528;2023-09-10 13:00:00;2023-09-10 13:00:00;Sunday;9;2023;13:00:00;2023-09-10
2;69.2856;2023-09-10 14:00:00;2023-09-10 14:00:00;Sunday;9;2023;14:00:00;2023-09-10
2;67.2816;2023-09-10 15:00:00;2023-09-10 15:00:00;Sunday;9;2023;15:00:00;2023-09-10
2;62.8848;2023-09-10 16:00:00;2023-09-10 16:00:00;Sunday;9;2023;16:00:00;2023-09-10
2;59.04;2023-09-10 17:00:00;2023-09-10 17:00:00;Sunday;9;2023;17:00:00;2023-09-10
2;60.4632;2023-09-10 18:00:00;2023-09-10 18:00:00;Sunday;9;2023;18:00:00;2023-09-10
2;55.8288;2023-09-10 19:00:00;2023-09-10 19:00:00;Sunday;9;2023;19:00:00;2023-09-10
2;53.2944;2023-09-10 20:00:00;2023-09-10 20:00:00;Sunday;9;2023;20:00:00;2023-09-10
2;59.2944;2023-09-10 21:00:00;2023-09-10 21:00:00;Sunday;9;2023;21:00:00;2023-09-10
2;53.5032;2023-09-10 22:00:00;2023-09-10 22:00:00;Sunday;9;2023;22:00:00;2023-09-10
2;48.7608;2023-09-10 23:00:00;2023-09-10 23:00:00;Sunday;9;2023;23:00:00;2023-09-10
2;42.1272;2023-09-11 00:00:00;2023-09-11 00:00:00;Monday;9;2023;00:00:00;2023-09-11
2;33.7008;2023-09-11 01:00:00;2023-09-11 01:00:00;Monday;9;2023;01:00:00;2023-09-11
2;32.3304;2023-09-11 02:00:00;2023-09-11 02:00:00;Monday;9;2023;02:00:00;2023-09-11
2;32.6544;2023-09-11 03:00:00;2023-09-11 03:00:00;Monday;9;2023;03:00:00;2023-09-11
2;31.692;2023-09-11 04:00:00;2023-09-11 04:00:00;Monday;9;2023;04:00:00;2023-09-11
2;32.364;2023-09-11 05:00:00;2023-09-11 05:00:00;Monday;9;2023;05:00:00;2023-09-11
2;36.1968;2023-09-11 06:00:00;2023-09-11 06:00:00;Monday;9;2023;06:00:00;2023-09-11
2;40.4616;2023-09-11 07:00:00;2023-09-11 07:00:00;Monday;9;2023;07:00:00;2023-09-11
2;46.1472;2023-09-11 08:00:00;2023-09-11 08:00:00;Monday;9;2023;08:00:00;2023-09-11
2;62.4528;2023-09-11 09:00:00;2023-09-11 09:00:00;Monday;9;2023;09:00:00;2023-09-11
2;68.6184;2023-09-11 10:00:00;2023-09-11 10:00:00;Monday;9;2023;10:00:00;2023-09-11
2;69.9336;2023-09-11 11:00:00;2023-09-11 11:00:00;Monday;9;2023;11:00:00;2023-09-11
2;69.4968;2023-09-11 12:00:00;2023-09-11 12:00:00;Monday;9;2023;12:00:00;2023-09-11
2;70.9008;2023-09-11 13:00:00;2023-09-11 13:00:00;Monday;9;2023;13:00:00;2023-09-11
2;72.0624;2023-09-11 14:00:00;2023-09-11 14:00:00;Monday;9;2023;14:00:00;2023-09-11
2;66.1176;2023-09-11 15:00:00;2023-09-11 15:00:00;Monday;9;2023;15:00:00;2023-09-11
2;66.0072;2023-09-11 16:00:00;2023-09-11 16:00:00;Monday;9;2023;16:00:00;2023-09-11
2;66.204;2023-09-11 17:00:00;2023-09-11 17:00:00;Monday;9;2023;17:00:00;2023-09-11
2;66.4536;2023-09-11 18:00:00;2023-09-11 18:00:00;Monday;9;2023;18:00:00;2023-09-11
2;56.4864;2023-09-11 19:00:00;2023-09-11 19:00:00;Monday;9;2023;19:00:00;2023-09-11
2;56.1408;2023-09-11 20:00:00;2023-09-11 20:00:00;Monday;9;2023;20:00:00;2023-09-11
2;57.36;2023-09-11 21:00:00;2023-09-11 21:00:00;Monday;9;2023;21:00:00;2023-09-11
2;50.916;2023-09-11 22:00:00;2023-09-11 22:00:00;Monday;9;2023;22:00:00;2023-09-11
2;45.5904;2023-09-11 23:00:00;2023-09-11 23:00:00;Monday;9;2023;23:00:00;2023-09-11
2;39.7056;2023-09-12 00:00:00;2023-09-12 00:00:00;Tuesday;9;2023;00:00:00;2023-09-12
2;36.384;2023-09-12 01:00:00;2023-09-12 01:00:00;Tuesday;9;2023;01:00:00;2023-09-12
2;34.0968;2023-09-12 02:00:00;2023-09-12 02:00:00;Tuesday;9;2023;02:00:00;2023-09-12
2;30.2616;2023-09-12 03:00:00;2023-09-12 03:00:00;Tuesday;9;2023;03:00:00;2023-09-12
2;31.8432;2023-09-12 04:00:00;2023-09-12 04:00:00;Tuesday;9;2023;04:00:00;2023-09-12
2;31.404;2023-09-12 05:00:00;2023-09-12 05:00:00;Tuesday;9;2023;05:00:00;2023-09-12
2;33.2736;2023-09-12 06:00:00;2023-09-12 06:00:00;Tuesday;9;2023;06:00:00;2023-09-12
2;37.6728;2023-09-12 07:00:00;2023-09-12 07:00:00;Tuesday;9;2023;07:00:00;2023-09-12
2;48.8424;2023-09-12 08:00:00;2023-09-12 08:00:00;Tuesday;9;2023;08:00:00;2023-09-12
2;58.6992;2023-09-12 09:00:00;2023-09-12 09:00:00;Tuesday;9;2023;09:00:00;2023-09-12
2;66.3312;2023-09-12 10:00:00;2023-09-12 10:00:00;Tuesday;9;2023;10:00:00;2023-09-12
2;68.1984;2023-09-12 11:00:00;2023-09-12 11:00:00;Tuesday;9;2023;11:00:00;2023-09-12
2;71.112;2023-09-12 12:00:00;2023-09-12 12:00:00;Tuesday;9;2023;12:00:00;2023-09-12
2;71.4504;2023-09-12 13:00:00;2023-09-12 13:00:00;Tuesday;9;2023;13:00:00;2023-09-12
2;66.4632;2023-09-12 14:00:00;2023-09-12 14:00:00;Tuesday;9;2023;14:00:00;2023-09-12
2;67.4784;2023-09-12 15:00:00;2023-09-12 15:00:00;Tuesday;9;2023;15:00:00;2023-09-12
2;66.6864;2023-09-12 16:00:00;2023-09-12 16:00:00;Tuesday;9;2023;16:00:00;2023-09-12
2;64.572;2023-09-12 17:00:00;2023-09-12 17:00:00;Tuesday;9;2023;17:00:00;2023-09-12
2;66.3696;2023-09-12 18:00:00;2023-09-12 18:00:00;Tuesday;9;2023;18:00:00;2023-09-12
2;61.1904;2023-09-12 19:00:00;2023-09-12 19:00:00;Tuesday;9;2023;19:00:00;2023-09-12
2;58.4448;2023-09-12 20:00:00;2023-09-12 20:00:00;Tuesday;9;2023;20:00:00;2023-09-12
2;59.7504;2023-09-12 21:00:00;2023-09-12 21:00:00;Tuesday;9;2023;21:00:00;2023-09-12
2;55.9896;2023-09-12 22:00:00;2023-09-12 22:00:00;Tuesday;9;2023;22:00:00;2023-09-12
2;48.06;2023-09-12 23:00:00;2023-09-12 23:00:00;Tuesday;9;2023;23:00:00;2023-09-12
2;39.516;2023-09-13 00:00:00;2023-09-13 00:00:00;Wednesday;9;2023;00:00:00;2023-09-13
2;35.4792;2023-09-13 01:00:00;2023-09-13 01:00:00;Wednesday;9;2023;01:00:00;2023-09-13
2;33.396;2023-09-13 02:00:00;2023-09-13 02:00:00;Wednesday;9;2023;02:00:00;2023-09-13
2;31.5312;2023-09-13 03:00:00;2023-09-13 03:00:00;Wednesday;9;2023;03:00:00;2023-09-13
2;30.5568;2023-09-13 04:00:00;2023-09-13 04:00:00;Wednesday;9;2023;04:00:00;2023-09-13
2;31.7568;2023-09-13 05:00:00;2023-09-13 05:00:00;Wednesday;9;2023;05:00:00;2023-09-13
2;35.9208;2023-09-13 06:00:00;2023-09-13 06:00:00;Wednesday;9;2023;06:00:00;2023-09-13
2;41.8896;2023-09-13 07:00:00;2023-09-13 07:00:00;Wednesday;9;2023;07:00:00;2023-09-13
2;49.2552;2023-09-13 08:00:00;2023-09-13 08:00:00;Wednesday;9;2023;08:00:00;2023-09-13
2;59.2584;2023-09-13 09:00:00;2023-09-13 09:00:00;Wednesday;9;2023;09:00:00;2023-09-13
2;65.496;2023-09-13 10:00:00;2023-09-13 10:00:00;Wednesday;9;2023;10:00:00;2023-09-13
2;69.0864;2023-09-13 11:00:00;2023-09-13 11:00:00;Wednesday;9;2023;11:00:00;2023-09-13
2;71.1552;2023-09-13 12:00:00;2023-09-13 12:00:00;Wednesday;9;2023;12:00:00;2023-09-13
2;72.4344;2023-09-13 13:00:00;2023-09-13 13:00:00;Wednesday;9;2023;13:00:00;2023-09-13
2;75.3048;2023-09-13 14:00:00;2023-09-13 14:00:00;Wednesday;9;2023;14:00:00;2023-09-13
2;72.7392;2023-09-13 15:00:00;2023-09-13 15:00:00;Wednesday;9;2023;15:00:00;2023-09-13
2;73.68;2023-09-13 16:00:00;2023-09-13 16:00:00;Wednesday;9;2023;16:00:00;2023-09-13
2;69.2832;2023-09-13 17:00:00;2023-09-13 17:00:00;Wednesday;9;2023;17:00:00;2023-09-13
2;64.4448;2023-09-13 18:00:00;2023-09-13 18:00:00;Wednesday;9;2023;18:00:00;2023-09-13
2;61.1712;2023-09-13 19:00:00;2023-09-13 19:00:00;Wednesday;9;2023;19:00:00;2023-09-13
2;56.3088;2023-09-13 20:00:00;2023-09-13 20:00:00;Wednesday;9;2023;20:00:00;2023-09-13
2;56.3568;2023-09-13 21:00:00;2023-09-13 21:00:00;Wednesday;9;2023;21:00:00;2023-09-13
2;51.6192;2023-09-13 22:00:00;2023-09-13 22:00:00;Wednesday;9;2023;22:00:00;2023-09-13
2;44.7192;2023-09-13 23:00:00;2023-09-13 23:00:00;Wednesday;9;2023;23:00:00;2023-09-13
2;39.1056;2023-09-14 00:00:00;2023-09-14 00:00:00;Thursday;9;2023;00:00:00;2023-09-14
2;34.608;2023-09-14 01:00:00;2023-09-14 01:00:00;Thursday;9;2023;01:00:00;2023-09-14
2;34.0968;2023-09-14 02:00:00;2023-09-14 02:00:00;Thursday;9;2023;02:00:00;2023-09-14
2;32.8128;2023-09-14 03:00:00;2023-09-14 03:00:00;Thursday;9;2023;03:00:00;2023-09-14
2;31.6776;2023-09-14 04:00:00;2023-09-14 04:00:00;Thursday;9;2023;04:00:00;2023-09-14
2;33;2023-09-14 05:00:00;2023-09-14 05:00:00;Thursday;9;2023;05:00:00;2023-09-14
2;36.3456;2023-09-14 06:00:00;2023-09-14 06:00:00;Thursday;9;2023;06:00:00;2023-09-14
2;40.536;2023-09-14 07:00:00;2023-09-14 07:00:00;Thursday;9;2023;07:00:00;2023-09-14
2;50.4552;2023-09-14 08:00:00;2023-09-14 08:00:00;Thursday;9;2023;08:00:00;2023-09-14
2;60.468;2023-09-14 09:00:00;2023-09-14 09:00:00;Thursday;9;2023;09:00:00;2023-09-14
2;63.9816;2023-09-14 10:00:00;2023-09-14 10:00:00;Thursday;9;2023;10:00:00;2023-09-14
2;68.4432;2023-09-14 11:00:00;2023-09-14 11:00:00;Thursday;9;2023;11:00:00;2023-09-14
2;74.4384;2023-09-14 12:00:00;2023-09-14 12:00:00;Thursday;9;2023;12:00:00;2023-09-14
2;72.576;2023-09-14 13:00:00;2023-09-14 13:00:00;Thursday;9;2023;13:00:00;2023-09-14
2;69.6072;2023-09-14 14:00:00;2023-09-14 14:00:00;Thursday;9;2023;14:00:00;2023-09-14
2;68.9856;2023-09-14 15:00:00;2023-09-14 15:00:00;Thursday;9;2023;15:00:00;2023-09-14
2;75.5448;2023-09-14 16:00:00;2023-09-14 16:00:00;Thursday;9;2023;16:00:00;2023-09-14
2;64.4736;2023-09-14 17:00:00;2023-09-14 17:00:00;Thursday;9;2023;17:00:00;2023-09-14
2;62.9544;2023-09-14 18:00:00;2023-09-14 18:00:00;Thursday;9;2023;18:00:00;2023-09-14
2;58.6848;2023-09-14 19:00:00;2023-09-14 19:00:00;Thursday;9;2023;19:00:00;2023-09-14
2;61.4832;2023-09-14 20:00:00;2023-09-14 20:00:00;Thursday;9;2023;20:00:00;2023-09-14
2;59.0232;2023-09-14 21:00:00;2023-09-14 21:00:00;Thursday;9;2023;21:00:00;2023-09-14
2;53.9736;2023-09-14 22:00:00;2023-09-14 22:00:00;Thursday;9;2023;22:00:00;2023-09-14
2;46.4784;2023-09-14 23:00:00;2023-09-14 23:00:00;Thursday;9;2023;23:00:00;2023-09-14
2;40.7832;2023-09-15 00:00:00;2023-09-15 00:00:00;Friday;9;2023;00:00:00;2023-09-15
2;36.6216;2023-09-15 01:00:00;2023-09-15 01:00:00;Friday;9;2023;01:00:00;2023-09-15
2;33.4464;2023-09-15 02:00:00;2023-09-15 02:00:00;Friday;9;2023;02:00:00;2023-09-15
2;31.7856;2023-09-15 03:00:00;2023-09-15 03:00:00;Friday;9;2023;03:00:00;2023-09-15
2;32.0736;2023-09-15 04:00:00;2023-09-15 04:00:00;Friday;9;2023;04:00:00;2023-09-15
2;32.1336;2023-09-15 05:00:00;2023-09-15 05:00:00;Friday;9;2023;05:00:00;2023-09-15
2;36.5352;2023-09-15 06:00:00;2023-09-15 06:00:00;Friday;9;2023;06:00:00;2023-09-15
2;43.5048;2023-09-15 07:00:00;2023-09-15 07:00:00;Friday;9;2023;07:00:00;2023-09-15
