2023-09-05;01:00;40.79
2023-09-05;01:15;40.07
2023-09-05;01:30;39.36
2023-09-05;01:45;38.64
2023-09-05;02:00;37.92
2023-09-05;02:15;37.62
2023-09-05;02:30;37.33
2023-09-05;02:45;37.03
2023-09-05;03:00;36.73
2023-09-05;03:15;35.74
2023-09-05;03:30;34.75
2023-09-05;03:45;33.77
2023-09-05;04:00;32.78
2023-09-05;04:15;33.0
2023-09-05;04:30;33.21
2023-09-05;04:45;33.42
2023-09-05;05:00;33.64
2023-09-05;05:15;34.85
2023-09-05;05:30;36.06
2023-09-05;05:45;37.27
2023-09-05;06:00;38.48
2023-09-05;06:15;39.64
2023-09-05;06:30;40.8
2023-09-05;06:45;41.95
2023-09-05;07:00;43.11
2023-09-05;07:15;44.92
2023-09-05;07:30;46.73
2023-09-05;07:45;48.54
2023-09-05;08:00;50.35
2023-09-05;08:15;54.78
2023-09-05;08:30;59.22
2023-09-05;08:45;63.66
2023-09-05;09:00;68.09
2023-09-05;09:15;70.81
2023-09-05;09:30;73.54
2023-09-05;09:45;76.26
2023-09-05;10:00;78.98
2023-09-05;10:15;78.7
2023-09-05;10:30;78.42
2023-09-05;10:45;78.14
2023-09-05;11:00;77.86
2023-09-05;11:15;78.77
2023-09-05;11:30;79.68
2023-09-05;11:45;80.59
2023-09-05;12:00;81.5
2023-09-05;12:15;81.62
2023-09-05;12:30;81.74
2023-09-05;12:45;81.87
2023-09-05;13:00;81.99
2023-09-05;13:15;83.56
2023-09-05;13:30;85.14
2023-09-05;13:45;86.71
2023-09-05;14:00;88.28
2023-09-05;14:15;87.27
2023-09-05;14:30;86.26
2023-09-05;14:45;85.24
2023-09-05;15:00;84.23
2023-09-05;15:15;84.08
2023-09-05;15:30;83.93
2023-09-05;15:45;83.77
2023-09-05;16:00;83.62
2023-09-05;16:15;83.82
2023-09-05;16:30;84.01
2023-09-05;16:45;84.21
2023-09-05;17:00;84.4
2023-09-05;17:15;82.24
2023-09-05;17:30;80.09
2023-09-05;17:45;77.93
2023-09-05;18:00;75.77
2023-09-05;18:15;71.74
2023-09-05;18:30;67.72
2023-09-05;18:45;63.69
2023-09-05;19:00;59.66
2023-09-05;19:15;59.61
2023-09-05;19:30;59.56
2023-09-05;19:45;59.51
2023-09-05;20:00;59.46
2023-09-05;20:15;60.42
2023-09-05;20:30;61.38
2023-09-05;20:45;62.34
2023-09-05;21:00;63.3
2023-09-05;21:15;62.54
2023-09-05;21:30;61.79
2023-09-05;21:45;61.04
2023-09-05;22:00;60.28
2023-09-05;22:15;57.42
2023-09-05;22:30;54.57
2023-09-05;22:45;51.72
2023-09-05;23:00;48.86
2023-09-05;23:15;47.16
2023-09-05;23:30;45.46
2023-09-05;23:45;43.76
2023-09-06;00:00;42.06
2023-09-06;00:15;41.22
2023-09-06;00:30;40.39
2023-09-06;00:45;39.56
2023-09-06;01:00;38.72
2023-09-06;01:15;37.58
2023-09-06;01:30;36.43
2023-09-06;01:45;35.28
2023-09-06;02:00;34.14
2023-09-06;02:15;34.06
2023-09-06;02:30;33.98
2023-09-06;02:45;33.9
2023-09-06;03:00;33.82
2023-09-06;03:15;33.69
2023-09-06;03:30;33.56
2023-09-06;03:45;33.42
2023-09-06;04:00;33.29
2023-09-06;04:15;33.48
2023-09-06;04:30;33.66
2023-09-06;04:45;33.85
2023-09-06;05:00;34.04
2023-09-06;05:15;35.0
2023-09-06;05:30;35.96
2023-09-06;05:45;36.92
2023-09-06;06:00;37.88
2023-09-06;06:15;38.09
2023-09-06;06:30;38.3
2023-09-06;06:45;38.51
2023-09-06;07:00;38.72
2023-09-06;07:15;41.26
2023-09-06;07:30;43.8
2023-09-06;07:45;46.34
